API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
33053049330000,9319,351.173,335.8595,1981.38355277358,1186.44733887267,1122.741582947321
33053061750000,9548,638.9253,540.7177,1885.922677217905,2165.211162841951,2165.211162841951
35073249110000,9885,1439.875,888.0328,1429.549221966739,1515.818431911966,1640.993956278505
33025026890000,9850,401.5796,189.3552,767.1729696218221,719.210040183587,712.959592282489
33105037530000,9252,366.4929,867.5235,1578.5747339194809,1585.223626572919,1587.280907110722
33053059520000,9115,388.2715,223.23,560.258932537919,559.357222937341,551.553341148886
33053049860000,7337,284.7776,449.2231,1254.591955359218,1255.124198930141,1225.5269025282898
33053053170000,8762,211.1064,166.5083,1134.480533448053,1054.9488972565891,1013.84577683385
35073249260000,5240,225.0637,360.7443,1700.66302652106,1434.873510349153,1401.792613197341
35137271490000,4890,781.9341,798.4351,6811.3698935932725,6561.3175675675675,6608.08600847971
35051237610000,9388,794.9186,1021.086,18231.815091774304,17167.540247098463,16855.984340044743
33105033360000,10357,313.8618,282.577,1015.75792730085,1072.712954455965,1084.134899439888
35017246310000,4588,2081.6220000000003,1722.2939999999999,36144.72912184628,36801.845654598925,53390.28594605556
35017246810000,9924,1165.86,845.2791,939.40337547487,1027.703398558187,1102.442418068427
35137271600000,10070,832.1879,888.0186,4547.252653565795,4560.240009056945,4587.646132161512
35051237270000,7481,754.79,1639.729,8070.43961596766,7136.874586731319,6448.582203205453
35137270310000,5664,633.8252,1319.511,28445.82392776524,27191.015988495048,38534.00929446557
33053047260000,10002,612.5269999999999,405.88199999999995,1587.752275425405,1584.9724069619351,1554.157761802992
33025021840000,9681,351.0476,255.9857,886.3055241719679,885.148424278461,885.246651122388
33105034950200,3063,404.5372,330.9295,570.856219709208,510.927855914196,542.920716711558
35017246160000,4701,107.7207,1265.128,21673.566878980888,30697.355035605287,34094.10985005385
35017246450000,4620,1345.489,1444.9360000000001,35538.065465244574,38810.47275810897,41455.51312261314
35017244340000,4647,1217.421,1421.057,34727.94117647059,34971.740638002775,34777.63928704973
35017246260000,4589,1111.705,1246.5819999999999,33010.4846686449,34279.20163302336,35910.99787685775
33053059090000,9619,386.4812,390.0088,1789.1625615763542,1013.474593704998,928.309282023873
35073249540000,4052,1304.588,1434.976,5209.2214663643235,9478.306878306877,8281.374596544521
35017246910000,4787,1238.229,1429.566,7240.923352756611,14249.525722575603,19709.975506568688
33053047470000,9387,297.0087,244.6675,1620.26049204052,1090.841949778434,1347.9990638895379
33105030250000,9578,393.4045,400.2406,1505.9147625992541,915.940863817053,864.339521119182
33053052840000,9638,344.5338,225.4237,1721.6819688162109,1813.7049584231588,1785.3707725721372
33025022840000,9428,362.4071,225.8153,941.085868309587,947.338193063839,948.234742151151
35051237440000,3813,1348.344,1206.652,363.516922430103,296.762345259148,255.662231845246
35073249140000,3804,1133.372,3405.218,3985.1749961791215,4327.050997782705,4438.046782900043
33025023110000,10350,362.9622,237.1248,1222.891276073028,1349.428045070905,1732.673871893509
33053050720000,9218,383.296,473.5938,1861.418193303853,1833.2608884638778,1991.794118586161
33025024050000,9838,252.5329,128.1128,890.5347918565781,896.279350828729,902.90106779879
33025025500000,10049,422.4727,258.2166,668.295971683802,663.512714370195,690.737794570945
33105029990000,9597,484.3477,282.2302,559.549633302344,556.608884073672,430.338474278025
33061028720000,10093,422.4841,266.7861,943.680571739299,1522.2668934591,1127.5221491854809
33105036200000,9757,390.6303,271.5639,671.474889168265,558.539814639682,713.3627527328309
33053044010000,9572,394.7275,382.2962,1302.222690403455,1260.539003585115,1210.662186526798
33053051270000,9310,428.0412,270.3836,541.828254847645,501.44409297208,479.766396196185
33105035210000,9069,486.3533,401.6394,2172.193940592102,2156.854945637761,2163.320641513787
35051237370000,4255,871.7755,1818.375,2578.54127238317,2447.317035069905,2393.170357377768
33025025330000,9993,372.3391,267.473,988.010702891839,1022.522765235195,1005.004633920296
33053056970000,9359,434.7153,263.9828,1403.3636425787922,1403.3636425787922,1403.3636425787922
33105032350000,9834,425.2421,977.1956,1412.268743914313,1410.309786014862,1372.547870261821
33105027200000,8335,380.7498,223.0067,796.210468920392,760.371517027863,803.943470448254
35017246180000,4497,841.7355,1308.532,43744.801512287326,45010.42896497442,47166.37906241012
35017245880000,4520,1674.7820000000002,1027.363,49156.976744186046,54881.37356919875,58986.25102096378
35017246440000,4585,1332.2979999999998,1452.121,33752.44635193133,37605.36165907941,52630.18409872547
35017246050000,4803,827.6968,1104.545,18271.960107403145,19960.763369650358,21773.640372366488
33025021950000,9990,350.7548,210.3692,675.007140816909,704.551265660956,707.950599920889
33053056680000,9933,417.9756,265.631,1731.833783685094,1848.0019219988778,1885.592019497817
35017245760000,4350,1202.9080000000001,1246.447,48137.07345286293,50125.82781456953,51564.578149739886
33053051040000,9471,369.8088,290.329,1229.444758467759,1303.222122927216,1446.2507807046538
35137271950000,7879,792.955,868.7731,4002.8500321130373,4226.526036423538,4302.07327280922
33105031310000,6750,312.2333,451.1279,1240.341954333946,1229.044162374792,1223.997269158559
33025024550000,9816,230.4594,232.0115,1255.068605365553,913.2430571494141,958.4140116176719
33105034000000,9762,375.1554,315.414,620.640713706407,651.663405088062,602.363413136893
35051237920000,4366,888.9339,1235.1689999999999,2027.082268778742,2142.861249245451,2241.068251742397
33053063990000,8994,337.5772,239.3189,1413.800122124974,1363.386515329978,1292.1823045576132
33053057530000,4239,377.1192,379.8799,1321.252826173693,1463.2883589582668,1430.5468446674429
33105032880000,9458,360.2719,310.2864,977.603085137941,642.5408459306759,513.7496137748931
33053050130000,9259,372.5267,231.4603,1351.966434988981,998.8548798816701,1112.1479814838722
33025024780000,9648,383.972,413.2986,2031.6583696328562,2010.341261633919,2049.187146868175
33025024350000,9275,696.3198,580.8751,525.420944558521,491.100043308791,434.43673487426497
33053055650000,9638,358.9633,864.5961,1609.0945155211741,1760.303687635574,2025.240413154458
33105032940000,10269,540.4064,314.79900000000004,1601.96234420578,1636.2431800467652,1667.2445612661481
33105028210000,9681,467.8987,408.3297,1923.623207825271,2326.605851491232,1593.589338541517
33053057490000,9467,346.6434,350.9651,1417.7561207511292,1639.4237800419241,1610.47538450217
35017247190000,4440,2923.4159999999997,2220.901,19378.765477730547,20578.628142920163,22018.954834501874
35073248800000,4552,449.1915,1743.6589999999999,3182.491894395553,3069.342169857633,4484.045164457535
33025022530100,4980,146.9873,210.9051,938.3590170762179,708.142984976216,664.509856510661
33053054420100,9514,392.9037,280.5372,1141.0420125143648,1215.892246033343,1232.434640522875
33105035040000,10072,932.3124,676.5683,602.611534276387,505.36570515259905,538.360063875581
33025024580000,9765,245.6921,217.6429,860.005367206369,920.74749521558,923.931663502939
33025025350000,9995,372.7685,251.1652,968.26729348556,941.207211915338,956.8154028298039
35073249000000,5179,612.5,2628.094,2001.23507616303,3774.639769452449,3523.6495086808195
33053062850000,9639,385.05400000000003,341.0145,2011.151859890726,1993.899873790492,1993.899873790492
35073249960000,4905,766.6095,2660.23,2837.1355498721223,2552.548096602537,2580.12645382874
35051237700000,4233,828.9444,805.7241,36482.65682656826,39517.58384890915,42559.7278555541
33105035450000,9060,426.4187,427.5033,2230.020668274199,2178.474797073855,1687.351308485329
33025026530000,9940,415.7143,293.6461,919.126856324923,789.896670493685,616.716522194807
33105037980000,6819,384.3476,403.4231,1236.8935655088922,1275.6798843223398,1342.029371311948
35051238440000,4184,954.1153,1907.5539999999999,1060.501588589197,1073.076101658717,1075.3475109896629
33061027710000,5544,295.2163,265.6394,624.03314917127,638.990223259886,437.418839276795
33105040320100,8906,600.0145,496.5038,1406.46496443978,1376.8334771354612,1426.869298706951
35017246680000,9408,1323.918,1396.6270000000002,17696.379282351034,14626.443040731865,13631.097848280193
35073250000000,4930,1714.57,1428.3129999999999,956.0079358233411,1085.903407697965,1115.615533910141
35017246550000,4943,1859.7579999999998,1508.281,47402.13346564128,86795.58422227735,119770.52840486233
33025022230000,10060,88.42667,164.192,287.458340641992,304.35809613794703,398.54615016738404
33025022750100,8088,202.3554,218.4064,410.668380462724,324.11701748127,259.360189573459
33025024110000,9332,194.7672,225.7428,433.06885078065005,433.151059466848,433.243912505158
33053052680000,9704,444.9859,404.4546,1571.730999929433,1213.9634723131771,1274.972159008376
33105028530000,9170,439.5177,961.6095,971.795005474167,1005.4308064606889,950.185243992801
33053042840000,9516,587.8698,387.7716,1341.640706126687,933.420722049265,1032.739885320181
33053038500000,9427,977.5096,762.4338,1293.56649979705,1345.655048245984,1274.169427354472
33053052740100,9356,374.5698,231.4976,1095.869719140901,1177.029206235441,1196.488465015895
33105030860000,6436,393.3766,347.3447,1896.1487820934822,2099.391992658024,2052.439482582792
33105031720000,9999,407.8154,842.2642,1227.349732330419,1076.961673549731,998.4079870480299
33053048370000,9439,660.544,552.2966,1201.228364042434,1209.2200947361391,1201.497990500548
33053050520000,9774,406.7934,377.3684,2391.188412823465,2629.1554093738982,2702.733923758182
33053066090000,9060,360.5528,259.3767,2002.324037184594,1882.8079392877992,2022.805629344938
33105033880000,9064,409.9659,437.7219,1261.661483784984,1035.093397447752,1145.257090640705
33061029480000,10151,451.3177,368.7553,865.645161290322,812.9358676329821,655.935808197989
33061029090000,9552,648.7108,420.9649,1316.1303912791611,1267.911596433653,1291.794135397806
33053050710000,9332,375.3493,237.27,1107.172428068722,636.647254575707,586.192390389828
33053051760000,10122,358.6838,323.8935,1362.212731340248,1352.6096734999871,1318.84724316769
33025025520000,9623,403.8998,879.2524,704.31993585246,649.3262790273391,644.561409624065
35051237830000,4222,884.7236,1753.7679999999998,3655.8226274347276,3674.206128133704,3780.487804878048
33105032310100,9266,357.8011,447.6374,1318.6572367765712,1119.540819598537,1147.8960946535
33105027240000,10461,378.0359,235.90099999999998,894.1335834114819,808.787796976241,784.7672216129989
35137271310000,4856,875.8161,976.51,46656.859070464765,39910.74819597417,36203.286838834414
35137271190000,7776,802.0112,868.4617,92494.06444318824,102774.062816616,99637.11971985117
33105032360000,9964,528.936,1077.559,1875.104886077583,1608.574354627962,1838.748361547257
33061030630000,9484,126.8552,129.3471,1638.615051695119,1638.615051695119,1638.615051695119
33053061350000,9542,462.6848,425.6246,1637.089320225191,1638.4563999794461,1678.08868447846
33025024920100,9610,212.7342,288.4244,644.784828592268,579.468886246531,609.284627092846
35073249650000,10155,1585.195,1236.2930000000001,2153.891376113598,2018.8447653429598,2133.094812164579
33105038120000,9831,581.3375,753.1451,855.1204316626801,1023.239131160121,1114.395006043086
33025023280000,9918,191.1511,227.9253,388.52058618283303,325.29595468080396,355.008357454441
33025026020000,9182,464.4437,192.0856,477.785145888594,458.385496360179,449.035369774919
35073250210000,10087,1957.876,1400.0420000000001,2138.676631119321,1116.226580475512,1635.186344613965
35073251210000,9756,2046.454,1716.162,1900.853488942818,1883.871880082019,2047.558857683098
33025017440200,70,232.0111,198.7796,358.629130966952,441.776100993978,550.5625039281
35073250720000,9962,1984.7179999999998,1506.915,2321.172225086251,2629.862420560094,2704.236265023334
35017247100000,4599,2069.681,1748.344,34946.451447604406,63006.3922270519,47863.190794146896
33007017360000,10030,152.7271,88.37716999999999,661.764705882352,977.924944812362,929.896907216494
33053059490000,9611,422.4153,1207.12,2379.22932330827,2036.4259495093258,2058.683779355543
33025022910000,9427,379.1515,217.4989,1040.030654104494,765.080417841154,758.01094410858
35017245980000,4500,1286.917,1438.2910000000002,22431.815181518155,23966.039368375517,26063.842322318036
33053055320000,9437,371.3812,236.5623,1168.316508216537,1211.001964636542,1173.353799798177
35073248570000,4178,834.0134,1325.171,1772.495755517826,1866.0988074957409,2039.671976299858
33105031980000,9000,386.8275,445.6321,1773.5114079020582,1681.710009461822,1631.3417138278148
35051238220000,4387,1264.129,2188.88,619.065281899109,525.271610769957,401.118225268283
33053053240000,9724,917.0623,546.7242,721.40407504539,690.262390670553,625.865650969529
33053049260000,8751,396.7055,263.1239,2547.409235107507,2137.142340550558,2034.063197218907
33105031370100,9554,605.6719,461.241,1744.535887749595,1015.409238098782,1149.663777913625
33053054390000,11929,422.1277,355.3215,879.591953693621,883.507740205828,901.596290368911
33061029120000,4805,1343.3039999999999,1130.411,459.23946057587096,473.51981994396203,479.73104279218
33053061050000,9288,350.0616,248.7379,1108.451550298045,971.61312748023,932.229885057471
33025025920000,10150,594.1121,258.9121,481.751824817518,534.916514437714,606.523647536486
33053051320000,6904,471.1912,331.1358,1389.27249074352,1431.384707894093,1167.71555815142
33105036190000,9419,998.9706,748.3876,769.286595543943,741.806998084098,732.8212143533619
33025021360000,9610,335.3203,267.7981,622.212002759255,663.760257913247,668.430680778779
33105033320000,3808,387.3638,492.5965,1244.79581390058,1254.082516829967,1255.693758164366
35017247240000,4671,705.5013,0.4935278,750.633675316837,448.733674868316,283.920745069393
35137272440000,8116,706.5219999999999,1741.39,53857.98567214496,58408.689916728494,65753.76851052527
33053053930100,4219,1292.4389999999999,1014.044,2047.104076678122,1860.688216892596,1813.755632554129
33105030880000,11190,407.3271,352.3473,1858.42021680591,2032.4884609263088,2037.428562505855
33053048670100,2986,864.6347,502.0799,1389.996574169236,1408.533779544028,1498.797588931571
33053059270000,10172,414.0446,263.5879,1006.5458579881649,894.172045082362,820.2471901123951
33061026820000,10091,428.4162,283.5808,820.365837949246,752.680434626178,642.964128861922
33053050750100,10175,390.6752,376.8311,1635.57010365521,1476.307752930745,1544.766776362855
33105033420200,3643,394.5654,183.41,2261.209107156733,2395.4831290219972,2275.161859917598
35049249650000,9985,740.6249,583.5124,5763.817097415506,6563.597596433417,6978.235643732488
35051237570000,4875,791.6915,743.7103,29357.942560441345,31273.980972331323,30688.991438460136
35073249340000,10092,1115.609,955.3063,700.193579609614,752.792528840871,774.741809725736
35073249060000,3860,709.6505,2687.092,861.13802234709,1237.389457042636,1353.240532854363
35051238370000,7672,561.6204,1418.536,2978.565539983511,2671.2179594571953,2393.905693950177
33053055890000,8767,0.12758060000000002,1075.17,1519.4694052203672,1268.37742799732,1319.031235242528
